CRN,URL,Course,Title,Instructors,Course Meeting,Credits
21022,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21022,COMP 800,GRADUATE RESEARCH,"Mellor-Crummey, John M.", ,1 TO 15
21023,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21023,COMP 800,GRADUATE RESEARCH,"Nakhleh, Luay", ,1 TO 15
21024,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21024,COMP 800,GRADUATE RESEARCH,"Ng, T. S. Eugene", ,1 TO 15
21025,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21025,COMP 800,GRADUATE RESEARCH,"Rixner, Scott", ,1 TO 15
21026,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21026,COMP 800,GRADUATE RESEARCH,"Shrivastava, Anshumali", ,1 TO 15
21027,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21027,COMP 800,GRADUATE RESEARCH,"Vardi, Moshe", ,1 TO 15
21028,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21028,COMP 800,GRADUATE RESEARCH,"Wallach, Dan S.", ,1 TO 15
21029,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21029,COMP 800,GRADUATE RESEARCH,"Warren, Joe D.", ,1 TO 15
21030,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21030,COMP 800,GRADUATE RESEARCH,"Zhong, Lin", ,1 TO 15
21473,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21473,COMP 800,GRADUATE RESEARCH,"Varman, Peter J.", ,1 TO 15
21496,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21496,COMP 800,GRADUATE RESEARCH,"Chen, Ang", ,1 TO 15
21499,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21499,COMP 800,GRADUATE RESEARCH,"Subramanian, Devika", ,1 TO 15
21511,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21511,COMP 800,GRADUATE RESEARCH,"Budimlic, Zoran", ,1 TO 15
21759,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21759,COMP 800,GRADUATE RESEARCH,"Kyrillidis, Tasos", ,1 TO 15
21760,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21760,COMP 800,GRADUATE RESEARCH,"Dautenhahn, Nathan", ,1 TO 15
21761,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21761,COMP 800,GRADUATE RESEARCH,"Mamouras, Konstantinos", ,1 TO 15
21762,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21762,COMP 800,GRADUATE RESEARCH,"Treangen, Todd", ,1 TO 15
22744,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22744,COMP 800,GRADUATE RESEARCH,"Unhelkar, Vaibhav", ,1 TO 15
22745,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22745,COMP 800,GRADUATE RESEARCH,"Yao, Vicky", ,1 TO 15
22789,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22789,COMP 800,GRADUATE RESEARCH,"Pitkow, Xaq", ,1 TO 15
23522,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23522,COMP 800,GRADUATE RESEARCH,"Hu, Ben", ,1 TO 15
23523,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23523,COMP 800,GRADUATE RESEARCH,"Ordonez Roman, Vicente", ,1 TO 15
23524,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23524,COMP 800,GRADUATE RESEARCH,"Hang, Kaiyu", ,1 TO 15
23525,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23525,COMP 800,GRADUATE RESEARCH,"Lopes da Silva, Arlei", ,1 TO 15
23660,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23660,COMP 800,GRADUATE RESEARCH,"Phillips, George", ,1 TO 15
24647,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24647,COMP 800,GRADUATE RESEARCH,"Braverman, Vladimir", ,1 TO 15
24648,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24648,COMP 800,GRADUATE RESEARCH,"Chia, Nai-Hui", ,1 TO 15
22377,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22377,CSCI 340,METHODS OF COGNITIVE SCIENCE,"Moore, Bart",10:50AM - 12:05PM TR  ,3
20507,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20507,CSCI 390,SUPERV RESRCH COGNITIVE SCI,"Moore, Bart", ,1 TO 3
26044,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=26044,CSCI 477,INTERDISCIPLINARY APPLICATIONS,"Burns, Madeline",4:00PM - 5:15PM TR  ,3
20508,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20508,CSCI 481,HONORS PROJECT,"Moore, Bart", ,1 TO 3
24125,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24125,DSCI 101,INTRO TO DATA SCIENCE,"Chen, Su","2:00PM - 3:15PM MW  
4:00PM - 6:00PM T  ",3
22511,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22511,DSCI 301,STATISTICS FOR DATA SCIENCE,"Guerra, Rudy","2:30PM - 3:45PM TR  
6:00PM - 8:00PM T  ",4
21713,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21713,DSCI 302,DATA SCIENCE TOOLS AND MODELS,"Myers, Risa",10:00AM - 10:50AM MWF  ,3
25850,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25850,DSCI 302,DATA SCIENCE TOOLS AND MODELS,"Myers, Risa",10:00AM - 10:50AM MWF  ,3
22648,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22648,DSCI 304,DATA VISUALIZATION,"Perry, Steven",9:25AM - 10:40AM TR  ,3
22655,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22655,DSCI 304,DATA VISUALIZATION,"Perry, Steven",10:50AM - 12:05PM TR  ,3
22036,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22036,DSCI 305,"DATA, ETHICS, AND SOCIETY","Kalinowski, Brenton",9:25AM - 10:40AM TR  ,3
22073,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22073,DSCI 435,DATA SCIENCE PROJECTS,"Lan, Xinjie; Chen, Su; Barman, Arko",4:00PM - 5:30PM MW  ,4
22075,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22075,DSCI 535,DATA SCIENCE PROJECTS,"Lan, Xinjie; Chen, Su; Barman, Arko",4:00PM - 5:30PM MW  ,4
25015,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25015,DSCI 535,DATA SCIENCE PROJECTS,"Lan, Xinjie; Barman, Arko", ,4
20278,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20278,DSRT 999,DISSERTATION/THESIS SUBMISSION,"Matsuda, Seiichi P.", ,0
22398,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22398,ECON 100,PRINCIPLES OF ECONOMICS,"DeNicco, James P.",10:50AM - 12:05PM TR  ,3
22915,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22915,ECON 100,PRINCIPLES OF ECONOMICS,"DeNicco, James P.",2:30PM - 3:45PM TR  ,3
22916,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22916,ECON 100,PRINCIPLES OF ECONOMICS,"DeNicco, James P.",2:00PM - 3:15PM MW  ,3
22917,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22917,ECON 100,PRINCIPLES OF ECONOMICS,"DeNicco, James P.",4:00PM - 5:15PM MW  ,3
22399,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22399,ECON 200,MICROECONOMICS,"Brown, Jim","10:50AM - 12:05PM TR  
1:00PM - 1:50PM W  ",4
22918,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22918,ECON 200,MICROECONOMICS,"Brown, Jim","1:00PM - 2:15PM TR  
1:00PM - 1:50PM W  ",4
22400,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22400,ECON 203,MACROECONOMICS,"Carlton, Amelie B.",10:00AM - 10:50AM MWF  ,3
22919,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22919,ECON 203,MACROECONOMICS,"Carlton, Amelie B.",2:00PM - 2:50PM MWF  ,3
22401,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22401,ECON 205,INTRODUCTION TO GAME THEORY,"Dudey, Marc P.",6:30PM - 9:00PM T  ,3
22402,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22402,ECON 209,APPLIED ECONOMETRICS,"Ore Monago, Tilsa","1:00PM - 2:15PM TR  
6:00PM - 6:59PM T  ",4
22403,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22403,ECON 209,APPLIED ECONOMETRICS,"Ore Monago, Tilsa","1:00PM - 2:15PM TR  
7:00PM - 7:59PM T  ",4
25503,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25503,ECON 209,APPLIED ECONOMETRICS,"Ore Monago, Tilsa","2:30PM - 3:45PM WF  
7:00PM - 7:50PM M  ",4
22404,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22404,ECON 210,BEHAVIORAL ECONOMICS,"Biavati, Michele",4:00PM - 5:15PM TR  ,3
21435,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21435,ECON 299,EXPERIENTIAL EDUC IN ECONOMICS,"Pai, Mallesh", ,1
22405,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22405,ECON 300,"GAME THEORY, MICRO TOPICS/ECON","Biavati, Michele",1:00PM - 2:15PM TR  ,3
22406,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22406,ECON 305,"GAME THEORY, MICRO TOPICS/MTEC","Boylan, Richard T.",10:50AM - 12:05PM TR  ,3
21260,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21260,ECON 307,PROBABILITY & STATISTICS,"McGuffey, Elizabeth",1:00PM - 2:15PM TR  ,3
23711,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23711,ECON 307,PROBABILITY & STATISTICS,"Ye, Shengbin",2:00PM - 3:15PM MW  ,3
22407,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22407,ECON 308,MATHEMATICAL ECONOMICS,"Bejan, Maria","10:50AM - 12:05PM TR  
5:00PM - 5:50PM F  ",4
22408,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22408,ECON 310,ECONOMETRICS,"Brown, Bryan W.","1:00PM - 1:50PM MWF  
7:00PM - 7:50PM W  ",4
21129,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21129,ECON 343,CORPORATE FINANCE,"Hartley, Peter R.",9:00AM - 9:50AM MWF  ,3
22409,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22409,ECON 355,FINANCIAL MARKETS,"El-Gamal, Mahmoud A.",10:00AM - 10:50AM MWF  ,3
23221,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23221,ECON 365,WORLD ECONOMIC HISTORY,"Lopez Alonso, Moramay",1:00PM - 2:15PM TR  ,3
21558,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21558,ECON 399,INDEPENDENT RESEARCH,"Pai, Mallesh", ,3
22410,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22410,ECON 422,INTERNATIONAL ECON & FINANCE,"Bejan, Maria",2:30PM - 3:45PM TR  ,3
22411,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22411,ECON 445,MANAGERIAL ECONOMICS,"Boylan, Richard T.",9:25AM - 10:40AM TR  ,3
22922,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22922,ECON 450,ECONOMIC DEVELOPMENT,"Calvi, Rossella",4:00PM - 6:30PM W  ,3
22412,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22412,ECON 452,"RELIGION, ETHICS, & ECONOMICS","El-Gamal, Mahmoud A.",2:00PM - 3:15PM MW  ,3
25490,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25490,ECON 456,INVESTMENTS,"Shen, Shihan",10:50AM - 12:05PM TR  ,3
22923,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22923,ECON 470,MARKET DESIGN,"Bobkova, Nina",2:00PM - 3:15PM MW  ,3
25037,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25037,ECON 484,PUBLIC ECONOMICS: EXPENDITURES,"Zodrow, George",4:00PM - 5:15PM TR  ,3
22925,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22925,ECON 496,RESEARCH IN ECONOMIC THEORY,"Pai, Mallesh",1:00PM - 2:15PM TR  ,3
22415,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22415,ECON 499,HONORS PROGRAM IN ECONOMICS-II,"Carlton, Amelie B.", ,3
25038,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25038,ECON 499,HONORS PROGRAM IN ECONOMICS-II,"Hartley, Peter R.", ,3
25039,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25039,ECON 499,HONORS PROGRAM IN ECONOMICS-II,"He, YingHua", ,3
25040,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25040,ECON 499,HONORS PROGRAM IN ECONOMICS-II,"Pai, Mallesh", ,3
25980,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25980,ECON 499,HONORS PROGRAM IN ECONOMICS-II,"Back, Kerry", ,3
22416,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22416,ECON 505,FINANCIAL ECONOMICS I,"Back, Kerry",2:30PM - 3:45PM TR  ,3
23699,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23699,ECON 508,MICROECONOMICS II,"Eraslan, Hulya; Bobkova, Nina",4:00PM - 6:30PM MW  ,5
23869,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23869,ECON 509,TOPICS IN MICROECONOMICS,"Dudey, Marc P.",2:00PM - 4:30PM F  ,3
20512,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20512,ECON 511,ECONOMETRICS II,"Thirkettle, Matt",1:00PM - 2:15PM TR  ,3
23870,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23870,ECON 516,EMPIRICAL MICROECONOMICS,"Kong, Yunmi",4:00PM - 6:30PM M  ,3
22418,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22418,ECON 547,ADV TOPICS IN ENERGY ECONOMICS,"Medlock, Kenneth",10:00AM - 10:50AM MWF  ,3
25985,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25985,ECON 575,TOPICS IN MACROECONOMICS I,"Shen, Shihan",1:00PM - 3:29PM M  ,3
24322,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24322,ECON 577,TOPICS IN ECONOMIC THEORY I,"Pai, Mallesh",2:30PM - 4:59PM T  ,3
22928,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22928,ECON 594,WORKSHOP IN ECONOMICS II,"Kong, Yunmi",3:00PM - 5:00PM R  ,1
22927,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22927,ECON 594,WORKSHOP IN ECONOMICS II,"Eraslan, Hulya",3:00PM - 5:00PM T  ,1
23873,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23873,ECON 594,WORKSHOP IN ECONOMICS II,"Bethune, Zachary; Back, Kerry",3:30PM - 5:00PM W  ,1
22419,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22419,ECON 596,RESEARCH SEMINAR,"Perrigne, Isabelle",1:00PM - 3:50PM W  ,.5
25041,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25041,ECON 598,READINGS IN ADVANCED TOPICS,"Eraslan, Hulya", ,3
25042,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25042,ECON 598,READINGS IN ADVANCED TOPICS,"Hartley, Peter R.", ,3
25043,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25043,ECON 598,READINGS IN ADVANCED TOPICS,"Back, Kerry", ,3
25044,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25044,ECON 598,READINGS IN ADVANCED TOPICS,"Fox, Jeremy", ,3
25045,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25045,ECON 598,READINGS IN ADVANCED TOPICS,"Pai, Mallesh", ,3
25046,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25046,ECON 598,READINGS IN ADVANCED TOPICS,"Tang, Xun", ,3
25047,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25047,ECON 598,READINGS IN ADVANCED TOPICS,"Rezende Cunha, Flavio", ,3
25048,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25048,ECON 598,READINGS IN ADVANCED TOPICS,"Bethune, Zachary", ,3
25049,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25049,ECON 598,READINGS IN ADVANCED TOPICS,"He, YingHua", ,3
25050,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25050,ECON 598,READINGS IN ADVANCED TOPICS,"Loch-Temzelides, Ted P.", ,3
25051,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25051,ECON 598,READINGS IN ADVANCED TOPICS,"Perrigne, Isabelle", ,3
25052,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25052,ECON 598,READINGS IN ADVANCED TOPICS,"Kong, Yunmi", ,3
25054,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25054,ECON 598,READINGS IN ADVANCED TOPICS,"Thirkettle, Matt", ,3
25055,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25055,ECON 598,READINGS IN ADVANCED TOPICS,"Bobkova, Nina", ,3
25056,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25056,ECON 598,READINGS IN ADVANCED TOPICS,"Boylan, Richard T.", ,3
25057,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25057,ECON 598,READINGS IN ADVANCED TOPICS,"Brown, Jim", ,3
25058,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25058,ECON 598,READINGS IN ADVANCED TOPICS,"Dudey, Marc P.", ,3
25059,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25059,ECON 598,READINGS IN ADVANCED TOPICS,"Ho, Vivian", ,3
25060,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25060,ECON 598,READINGS IN ADVANCED TOPICS,"Zodrow, George", ,3
25061,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25061,ECON 598,READINGS IN ADVANCED TOPICS,"Brown, Bryan W.", ,3
25062,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25062,ECON 598,READINGS IN ADVANCED TOPICS,"El-Gamal, Mahmoud A.", ,3
25063,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25063,ECON 598,READINGS IN ADVANCED TOPICS,"Calvi, Rossella", ,3
20688,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20688,ECON 604,ENERGY ECONOMICS II,"Medlock, Kenneth","8:00AM - 9:20AM F  
10:00AM - 10:50AM MWF  ",4
25064,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25064,ECON 605,TAXATION IN THE ENERGY SECTOR,"Zodrow, George",9:25AM - 10:40AM TR  ,4
23874,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23874,ECON 607,ECON OF ENERGY & ENVIRONMENT,"Hartley, Peter R.",11:00AM - 11:50AM MWF  ,4
20689,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20689,ECON 608,RISK MANAGEMENT/ENERGYINDUSTRY,"Cacho-Diaz, Julio","8:00AM - 9:15AM R  
5:30PM - 6:45PM TR  ",4
25651,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25651,ECON 609,ADVANCED ENERGY ECONOMETRICS,"Brown, Bryan W.",4:00PM - 5:15PM MW  ,4
22421,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22421,ECON 610,ENERGY & THE MACROECONOMY,"Carlton, Amelie B.",8:00AM - 9:15AM MW  ,4
24849,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24849,ECON 620,INDUSTRIAL ORG & ENERGY SECTOR,"Ore Monago, Tilsa","10:50AM - 12:05PM TR  
12:06PM - 12:55PM T  ",4
21559,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21559,ECON 699,PRACTICUM,"Medlock, Kenneth", ,4
22422,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22422,ECON 700,DEPARTMENTAL SERVICE COURSE,"Tang, Xun", ,3
20029,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20029,ECON 800,GRADUATE RESEARCH,"Back, Kerry", ,1 TO 12
21246,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21246,ECON 800,GRADUATE RESEARCH,"Hartley, Peter R.", ,1 TO 12
21247,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21247,ECON 800,GRADUATE RESEARCH,"Eraslan, Hulya", ,1 TO 12
21248,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21248,ECON 800,GRADUATE RESEARCH,"Tang, Xun", ,1 TO 12
21249,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21249,ECON 800,GRADUATE RESEARCH,"Rezende Cunha, Flavio", ,1 TO 12
21250,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21250,ECON 800,GRADUATE RESEARCH,"Zodrow, George", ,1 TO 12
21251,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21251,ECON 800,GRADUATE RESEARCH,"El-Gamal, Mahmoud A.", ,1 TO 12
21252,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21252,ECON 800,GRADUATE RESEARCH,"Ho, Vivian", ,1 TO 12
21253,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21253,ECON 800,GRADUATE RESEARCH,"Fox, Jeremy", ,1 TO 12
21317,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21317,ECON 800,GRADUATE RESEARCH,"Perrigne, Isabelle", ,1 TO 12
22423,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22423,ECON 800,GRADUATE RESEARCH,"Pai, Mallesh", ,1 TO 12
23875,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23875,ECON 800,GRADUATE RESEARCH,"He, YingHua", ,1 TO 12
23876,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23876,ECON 800,GRADUATE RESEARCH,"Bethune, Zachary", ,1 TO 12
25065,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25065,ECON 800,GRADUATE RESEARCH,"Loch-Temzelides, Ted P.", ,1 TO 12
25066,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25066,ECON 800,GRADUATE RESEARCH,"Kong, Yunmi", ,1 TO 12
25068,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25068,ECON 800,GRADUATE RESEARCH,"Thirkettle, Matt", ,1 TO 12
25069,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25069,ECON 800,GRADUATE RESEARCH,"Bobkova, Nina", ,1 TO 12
25070,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25070,ECON 800,GRADUATE RESEARCH,"Boylan, Richard T.", ,1 TO 12
25071,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25071,ECON 800,GRADUATE RESEARCH,"Brown, Jim", ,1 TO 12
25072,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25072,ECON 800,GRADUATE RESEARCH,"Brown, Bryan W.", ,1 TO 12
25073,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25073,ECON 800,GRADUATE RESEARCH,"Dudey, Marc P.", ,1 TO 12
25074,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25074,ECON 800,GRADUATE RESEARCH,"Calvi, Rossella", ,1 TO 12
24273,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24273,EDUC 202,CONTEMPORARY ISSUES IN EDUC,"Cruz, Rick",6:00PM - 9:00PM M  ,3
25405,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25405,EDUC 304,"RACE, CLASS, GENDER IN EDUC","Phillips, Canek",6:00PM - 9:00PM M  ,3
21087,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21087,EDUC 316,ASSESSMENT,"Austin, Meredith",6:00PM - 9:00PM R  ,3
20446,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20446,EDUC 320,TEACHING DIVERSE LEARNERS,"Emenaha, Ugochi",6:00PM - 9:00PM T  ,3
20414,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20414,EDUC 467,PRACT FOR PRESERVICE TEACHERS,"Wolfe, Annie",6:00PM - 9:00PM W  ,6
20486,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20486,EDUC 470,FLD-BASED STDY TEACH & LRNG,"Wolfe, Annie",6:00PM - 9:00PM W  ,1 TO 3
22060,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22060,EDUC 491,INDEPENDENT STUDY AND RESEARCH,"Rangel, Brenda; Austin, Meredith", ,1 TO 3
24272,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24272,EDUC 502,CONTEMPORARY ISSUES IN EDUC,"Cruz, Rick",6:00PM - 9:00PM M  ,3
25813,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25813,EDUC 504,"RACE, CLASS, GENDER IN EDUC","Phillips, Canek",6:00PM - 9:00PM M  ,3
21086,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21086,EDUC 516,ASSESSMENT,"Austin, Meredith",6:00PM - 9:00PM R  ,3
